id,event_type,event_cause,latitude,longitude,address,zone,junction,corridor,priority,start_datetime,status,impact_score,closure_prob,predicted_duration_hrs,alert_level,manpower,barricades,diversion_routes,patrol_freq_min,action_notes
FKID006603,unplanned,vehicle_breakdown,13.018122,77.6578346,"MBT Road, Ramaswamy Reddy Layout, Bengaluru, Karnataka. Pin-560043 (India)",East Zone 2,HoramavuJunction,ORR North 1,High,2023-12-08 03:17:53.373+00,closed,0.5698649147524923,0.06795615,0.9724794988092373,LOW,2,0,0,60,✅ Monitor situation. Standard patrolling protocol.
FKID006604,unplanned,vehicle_breakdown,13.0181804,77.5837847,"Bellary Road, Armane Nagar, Bengaluru, Karnataka. Pin-560094 (India)",West Zone 2,MekhriCircle,Bellary Road 1,High,2023-12-08 03:25:03.841+00,closed,0.5453038811891655,0.0012067782,0.9188661576559406,LOW,2,0,0,60,✅ Monitor situation. Standard patrolling protocol.
FKID006605,unplanned,vehicle_breakdown,12.9154183,77.5654563,"Dr Rajkumar Puniya Bhoomi Road, Bhawani Nagar, Banashankari Stage 2, Bengaluru, Karnataka. Pin-560070 (India)",South Zone 1,KadirenahalliJunction,ORR West 1,High,2023-12-08 04:01:17.122+00,closed,0.43394858332601555,0.037724346,0.9664784341354409,LOW,2,0,0,60,✅ Monitor situation. Standard patrolling protocol.
FKID006606,unplanned,vehicle_breakdown,12.9633886,77.5834722,"MR Road, Shoukath Mohalla, Nagartapete, Bengaluru, Karnataka. Pin-560002 (India)",Central Zone 2,TownhallJunction,Mysore Road,High,2023-12-08 04:19:34.845+00,closed,3.3392325544952577,0.8221446,0.6700878177326165,MEDIUM,7,20,1,30,🚧 Pre-position barricades at both ends of affected corridor.
FKID006607,unplanned,Debris,12.9154494,77.565348,"Dr Rajkumar Puniya Bhoomi Road, Bhawani Nagar, Banashankari Stage 2, Bengaluru, Karnataka. Pin-560070 (India)",South Zone 1,KadirenahalliJunction,ORR West 1,High,2023-12-08 04:41:37.254+00,active,0.6409249208560681,0.032650348,13.808497452685353,LOW,5,0,0,60,🕐 Plan for sustained deployment (~13.8 hrs). Schedule shift rotation.
FKID006608,unplanned,vehicle_breakdown,13.0223223,77.5512338,"Mumbai Bengaluru Highway, Dr Ambedkar Nagar, Yeshwanthpur, Bengaluru, Karnataka. Pin-560022 (India)",West Zone 1,TumkurRdMarappanapalyaJunc,Tumkur Road,High,2023-12-08 04:52:21.929+00,closed,0.3660881874770515,0.004970469,1.0680883189643766,LOW,2,0,0,60,✅ Monitor situation. Standard patrolling protocol.
FKID006609,unplanned,vehicle_breakdown,13.0290894,77.5405327,"Vivanta By Taj Yeshwantpur Entry Road, RNS Shriniketan, Yeshwanthpur, Bengaluru, Karnataka. Pin-560022 (India)",West Zone 1,GoruguntepalyaJunc,Tumkur Road,High,2023-12-08 05:30:51.353+00,closed,0.5682621731559683,0.050868653,0.8698224124468423,LOW,2,0,0,60,✅ Monitor situation. Standard patrolling protocol.
FKID006610,unplanned,vehicle_breakdown,12.9580733,77.5739611,"KR Main Road, Professor P Shivshankar Circle, VV Puram, Bengaluru, Karnataka. Pin-560004 (India)",Central Zone 2,Shivashankara circle,Non-corridor,Low,2023-12-08 06:32:06.787+00,closed,2.2920453869067683,0.63982964,0.865237842077594,LOW,3,15,0,60,🚧 Pre-position barricades at both ends of affected corridor.
FKID006611,unplanned,others,12.9576963,77.5738038,"KR Main Road, Professor P Shivshankar Circle, VV Puram, Bengaluru, Karnataka. Pin-560004 (India)",Central Zone 2,Shivashankara circle,Non-corridor,Low,2023-12-08 07:16:32.974+00,closed,3.033151712358286,0.8382316,3.5337715115030366,MEDIUM,7,20,1,30,🚧 Pre-position barricades at both ends of affected corridor.
FKID006612,unplanned,vehicle_breakdown,12.9531571,77.5390721,"KR Market Road, Maruthi Nagar, Bapuji Nagar, Bengaluru, Karnataka. Pin-560026 (India)",West Zone 2,KIMCO Junction,West of Chord Road,High,2023-12-08 07:25:46.924+00,closed,1.0716061448856375,0.17208172,0.675434520154801,LOW,2,0,0,60,✅ Monitor situation. Standard patrolling protocol.
FKID006613,unplanned,vehicle_breakdown,12.9967908,77.6141053,"Mosque Road, Frazer Town, Bengaluru, Karnataka. Pin-560005 (India)",North Zone 1,SindhiColonyJunction,Non-corridor,Low,2023-12-08 07:49:59.549+00,closed,0.33693154931241115,0.07220506,0.955076898945989,LOW,2,0,0,60,✅ Monitor situation. Standard patrolling protocol.
FKID006614,unplanned,vehicle_breakdown,12.9367619,77.6042231,"Hosur Road, CC Layout, Adugodi, Bengaluru, Karnataka. Pin-560029 (India)",South Zone 2,DairyCircle,Bannerghata Road,High,2023-12-08 08:07:15.744+00,closed,0.29849575379254584,0.006288901,0.7991200224343761,LOW,2,0,0,60,✅ Monitor situation. Standard patrolling protocol.
FKID006615,unplanned,vehicle_breakdown,12.9978216,77.5516006,"Padmabhushan Dr MC Modi Road, Star Circle, Rajaji Nagar, Bengaluru, Karnataka. Pin-560010 (India)",West Zone 2,Rajajinagar19thMainJunc,West of Chord Road,High,2023-12-08 08:22:15.577+00,closed,0.5650088687444971,0.079217754,1.0140981430396885,LOW,2,0,0,60,✅ Monitor situation. Standard patrolling protocol.
FKID006616,unplanned,vehicle_breakdown,13.010846,77.5836326,"Sri Ramana Maharshi Road, Achaiah Chetty Layout, RMV Extension, Sadashiva Nagar, Bengaluru, Karnataka. Pin-560080 (India)",West Zone 2,MekhriCircle,Bellary Road 1,High,2023-12-08 09:05:12.162+00,closed,0.5403651885279841,0.0010837725,0.6612562737369923,LOW,2,0,0,60,✅ Monitor situation. Standard patrolling protocol.
FKID006617,unplanned,vehicle_breakdown,13.0112692,77.583467,"10th Main Road, Achaiah Chetty Layout, RMV Extension, Sadashiva Nagar, Bengaluru, Karnataka. Pin-560080 (India)",West Zone 2,MekhriCircle,Bellary Road 1,High,2023-12-08 09:28:05.695+00,closed,0.5491580444611279,0.0035850175,0.6634561996355973,LOW,2,0,0,60,✅ Monitor situation. Standard patrolling protocol.
FKID006618,unplanned,vehicle_breakdown,13.0113427,77.5834938,"10th Main Road, Achaiah Chetty Layout, RMV Extension, Sadashiva Nagar, Bengaluru, Karnataka. Pin-560080 (India)",West Zone 2,MekhriCircle,Bellary Road 1,High,2023-12-08 09:36:30.337+00,closed,0.5491580444611279,0.0035850175,0.6634561996355973,LOW,2,0,0,60,✅ Monitor situation. Standard patrolling protocol.
FKID006619,unplanned,vehicle_breakdown,13.0113427,77.5834938,"10th Main Road, Achaiah Chetty Layout, RMV Extension, Sadashiva Nagar, Bengaluru, Karnataka. Pin-560080 (India)",West Zone 2,MekhriCircle,Bellary Road 1,High,2023-12-08 09:36:30.337+00,closed,0.5491580444611279,0.0035850175,0.6634561996355973,LOW,2,0,0,60,✅ Monitor situation. Standard patrolling protocol.
FKID006620,planned,construction,12.8993805,77.6006482,"Bannerghatta Main Road, Bilekahalli Layout, Bilekahalli, Bengaluru, Karnataka. Pin-560076 (India)",South Zone 2,BilekahalliJunc,Bannerghata Road,High,2023-12-08 11:34:24.208+00,closed,3.8740967164346745,0.96286845,9.946115141307562,MEDIUM,10,24,1,30,🚧 Pre-position barricades at both ends of affected corridor. | 🕐 Plan for sustained deployment (~9.9 hrs). Schedule shift rotation. | 📋 Pre-deploy resources 2 hours before event start.
FKID006621,unplanned,vehicle_breakdown,13.0433943,77.5526026,"Outer Ring Road, Sharadamba Nagar, Muthyala Nagar, Bengaluru, Karnataka. Pin-560054 (India)",North Zone 2,BEL Circle,ORR North 2,High,2023-12-08 18:23:22.68+00,closed,0.8832802108292508,0.13145992,0.6097411619182336,LOW,2,0,0,60,✅ Monitor situation. Standard patrolling protocol.
FKID006622,unplanned,vehicle_breakdown,13.118445,77.6084047,"Bellary Road, Adithya Tranquil, Jayamuni Nagar, Yelahanka, Bengaluru, Karnataka. Pin-560064 (India)",North Zone 2,BagalurCrossJunc,Bellary Road 2,High,2023-12-08 19:20:38.336+00,closed,3.573456382749562,0.89553326,0.6622783114844447,MEDIUM,7,22,1,30,🚧 Pre-position barricades at both ends of affected corridor.
FKID006623,unplanned,others,13.0655083,77.5932767,"Bellary Road, Park View Layout, Byatarayanapura, Bengaluru, Karnataka. Pin-560092 (India)",North Zone 1,Batrayanapura(Amrutahalli)Junction,Bellary Road 2,High,2023-12-08 19:28:46.955+00,active,0.7943002248619582,0.11282502,3.966437616885197,LOW,2,0,0,60,✅ Monitor situation. Standard patrolling protocol.
FKID006624,unplanned,vehicle_breakdown,12.986405,77.5888765,"AH 43, Dharmaprakash Devarao Shivaram Ubhayaker Circle, Vasant Nagar, Bengaluru, Karnataka. Pin-560001 (India)",Central Zone 2,LRDE Junction,Bellary Road 1,High,2023-12-08 20:02:13.729+00,closed,0.3333832181419468,0.007509167,0.8343505656465845,LOW,2,0,0,60,✅ Monitor situation. Standard patrolling protocol.
FKID006625,unplanned,vehicle_breakdown,12.9382439,77.521922,"Mysore Road, BWSSB Quarters, Nayandahalli, Bengaluru, Karnataka. Pin-560039 (India)",West Zone 1,RajeshwariJunc,Mysore Road,High,2023-12-08 20:03:34.423+00,closed,2.907403848686463,0.71417874,1.0158951917515435,MEDIUM,7,17,1,30,🚧 Pre-position barricades at both ends of affected corridor.
FKID006626,unplanned,congestion,12.950635,77.53755,"Mysore Road, KIMCO Junction, Deepanjali Nagar, Bengaluru, Karnataka. Pin-560026 (India)",West Zone 2,KIMCO Junction,West of Chord Road,High,2023-12-08 20:48:12.539+00,closed,0.5831275130981939,0.029222155,1.3342841958700875,LOW,2,0,0,60,✅ Monitor situation. Standard patrolling protocol.
FKID006627,unplanned,vehicle_breakdown,12.95620419,77.5484401,"Pipeline Road, Corporation Layout, Kasturba Nagar, Bengaluru, Karnataka. Pin-560026 (India)",West Zone 2,toll gate mysore road,Mysore Road,High,2023-12-08 20:49:19.277+00,closed,0.9508939336188659,0.13255294,0.8262101494018577,LOW,2,0,0,60,✅ Monitor situation. Standard patrolling protocol.
FKID006628,unplanned,others,12.9560652,77.6937924,"HAL Airport Road, Manjunatha Nagar, Marathahalli, Bengaluru, Karnataka. Pin-560037 (India)",East Zone 1,Yemalur cross junc,Old Airport Road,High,2023-12-08 21:22:34.718+00,closed,0.37702570704177973,0.010511485,4.870600639386383,LOW,2,0,0,60,🕐 Plan for sustained deployment (~4.9 hrs). Schedule shift rotation.
FKID006629,unplanned,others,12.97832764,77.54393771,"G Narayana Kumar Road, Jai Maniurao Circle, Vijaya Nagar, Bengaluru, Karnataka. Pin-560040 (India)",West Zone 2,JaiMuniRaoCircle,Magadi Road,High,2023-12-08 21:24:07.782+00,active,0.736558106014049,0.107611984,5.5666369749770865,LOW,2,0,0,60,🕐 Plan for sustained deployment (~5.6 hrs). Schedule shift rotation.
FKID006630,unplanned,others,12.97828407,77.54400961,"G Narayana Kumar Road, Jai Maniurao Circle, Vijaya Nagar, Bengaluru, Karnataka. Pin-560040 (India)",West Zone 2,JaiMuniRaoCircle,Magadi Road,High,2023-12-08 21:26:19.706+00,active,0.736558106014049,0.107611984,5.5666369749770865,LOW,2,0,0,60,🕐 Plan for sustained deployment (~5.6 hrs). Schedule shift rotation.
FKID006631,unplanned,vehicle_breakdown,13.009748,77.5058788,"1st Cross Road, M Ramaiah Layout, Stage 2, Peenya, Bengaluru, Karnataka. Pin-560058 (India)",West Zone 1,Peenya2ndStageBusStand,Non-corridor,Low,2023-12-08 21:33:22.769+00,closed,3.062394786109605,0.86512274,1.112313147390362,MEDIUM,7,21,1,30,🚧 Pre-position barricades at both ends of affected corridor.
FKID006632,unplanned,tree_fall,13.0015734,77.5531602,"80 Feet Ring Road, Ketamaranahalli, Block 1, Rajaji Nagar, Bengaluru, Karnataka. Pin-560010 (India)",West Zone 1,Dr RajkumarRd-10thCrossRdJunc,Non-corridor,Low,2023-12-08 22:35:01.925+00,closed,3.4603236722803974,0.945366,6.516729354045864,MEDIUM,10,23,1,30,🚧 Pre-position barricades at both ends of affected corridor. | 🕐 Plan for sustained deployment (~6.5 hrs). Schedule shift rotation.
FKID006633,planned,public_event,13.1908827,77.6457956,"Ronald Colaco Road, Sadahalli Gate Junction, Navarathna Agrahara, Bengaluru, Karnataka. Pin-562157 (India)",,SadahalliGateJunc(AirportRd),Bellary Road 2,High,2023-12-08 22:41:51.702+00,closed,0.30935656876190676,0.0019296143,1.434452499065615,LOW,2,0,0,60,📢 Coordinate with event organizers for procession path and timing. | 📋 Pre-deploy resources 2 hours before event start.
FKID006634,unplanned,accident,13.0714467,77.59293,"Bellary Road, Vista Pixel, Jakkuru Layout, Jakkuru, Bengaluru, Karnataka. Pin-560064 (India)",North Zone 1,JakkurCrossJunction,Bellary Road 2,High,2023-12-09 07:35:47.288+00,closed,0.4415356775426302,0.021125892,0.43400329807504834,LOW,2,0,0,60,✅ Monitor situation. Standard patrolling protocol.
FKID006635,planned,public_event,13.1906979,77.6456185,"Bengaluru Bellary Road, Sadahalli Gate Junction, Navarathna Agrahara, Bengaluru, Karnataka. Pin-562157 (India)",,SadahalliGateJunc(AirportRd),Bellary Road 2,High,2023-12-08 22:46:37.628+00,closed,0.30935656876190676,0.0019296143,1.434452499065615,LOW,2,0,0,60,📢 Coordinate with event organizers for procession path and timing. | 📋 Pre-deploy resources 2 hours before event start.
FKID006636,unplanned,vehicle_breakdown,12.8549049,77.6652258,"Electronics City Flyover, Nanjuda Reddy Layout, Phase 1, Electronic City, Bengaluru, Karnataka. Pin-560100 (India)",,ElectronicCityGate-2Junc,Non-corridor,Low,2023-12-08 22:49:57.81+00,closed,0.07425788781816114,0.0037905227,0.9137747453929983,LOW,2,0,0,60,✅ Monitor situation. Standard patrolling protocol.
FKID006637,unplanned,vehicle_breakdown,12.9605952,77.5879005,"Lalbagh Main Road, KS Garden, Wilson Garden, Bengaluru, Karnataka. Pin-560027 (India)",Central Zone 2,PurnimaTheaterJunc,Non-corridor,Low,2023-12-08 22:36:59.422+00,closed,0.256366334753625,0.052187584,0.783416759252119,LOW,2,0,0,60,✅ Monitor situation. Standard patrolling protocol.
FKID006638,planned,public_event,13.1909322,77.6458777,"Ronald Colaco Road, Sadahalli Gate Junction, Navarathna Agrahara, Bengaluru, Karnataka. Pin-562157 (India)",,SadahalliGateJunc(AirportRd),Bellary Road 2,High,2023-12-08 23:09:48.235+00,closed,0.307617776519228,0.0018026198,1.3604918651591593,LOW,2,0,0,60,📢 Coordinate with event organizers for procession path and timing. | 📋 Pre-deploy resources 2 hours before event start.
FKID006639,planned,public_event,13.1909815,77.6460922,"Ronald Colaco Road, Sadahalli Gate Junction, Navarathna Agrahara, Bengaluru, Karnataka. Pin-562157 (India)",,SadahalliGateJunc(AirportRd),Bellary Road 2,High,2023-12-08 23:15:25.602+00,closed,0.307617776519228,0.0018026198,1.3604918651591593,LOW,2,0,0,60,📢 Coordinate with event organizers for procession path and timing. | 📋 Pre-deploy resources 2 hours before event start.
FKID006640,unplanned,vehicle_breakdown,12.9651619,77.5682358,"Cart Street, Jai Bheema Nagar, Cottonpete, Bengaluru, Karnataka. Pin-560053 (India)",Central Zone 2,Dr TCM RoyanRd near AmbedkarStatue,Mysore Road,High,2023-12-08 23:57:25+00,closed,0.5901228881836939,0.07526766,0.6677767944393195,LOW,2,0,0,60,✅ Monitor situation. Standard patrolling protocol.
FKID006641,unplanned,accident,12.9651619,77.5682358,"Cart Street, Jai Bheema Nagar, Cottonpete, Bengaluru, Karnataka. Pin-560053 (India)",Central Zone 2,Dr TCM RoyanRd near AmbedkarStatue,Mysore Road,High,2023-12-08 23:58:38.21+00,closed,0.38483096191407196,0.014996873,0.9909661974912352,LOW,2,0,0,60,✅ Monitor situation. Standard patrolling protocol.
FKID006642,unplanned,pot_holes,12.9651619,77.5682358,"Cart Street, Jai Bheema Nagar, Cottonpete, Bengaluru, Karnataka. Pin-560053 (India)",Central Zone 2,Dr TCM RoyanRd near AmbedkarStatue,Mysore Road,High,2023-12-08 23:59:43.341+00,closed,1.13597266729151,0.020897051,42.733313421677856,LOW,5,0,0,60,🕐 Plan for sustained deployment (~42.7 hrs). Schedule shift rotation.
FKID006643,unplanned,construction,12.9651619,77.5682358,"Cart Street, Jai Bheema Nagar, Cottonpete, Bengaluru, Karnataka. Pin-560053 (India)",Central Zone 2,Dr TCM RoyanRd near AmbedkarStatue,Mysore Road,High,2023-12-09 00:00:04.456+00,closed,0.9450619222864319,0.051199727,25.76359327716379,LOW,5,0,0,60,🕐 Plan for sustained deployment (~25.8 hrs). Schedule shift rotation.
FKID006644,unplanned,vehicle_breakdown,12.9673651,77.5878585,"District Office Road, Sri Narasimharaja Square, Nagartapete, Bengaluru, Karnataka. Pin-560002 (India)",Central Zone 2,PoliceCornerJunc,Mysore Road,High,2023-12-09 00:02:15.638+00,closed,0.5825352735038505,0.04390444,0.5068426172841465,LOW,2,0,0,60,✅ Monitor situation. Standard patrolling protocol.
FKID006645,planned,construction,13.00353423,77.6195401,"Trinity, 65, ಲಾಜರ್ ರಸ್ತೆ, ಲಾಜರ್ ಬಡಾವಣೆ, ಫ್ರೇಜರ್ ಟೌನ್, ಮಾರುತಿ ಸೇವಾ ನಗರ, ಬೆಂಗಳೂರು ಉತ್ತರ ನಗರ ನಿಗಮ, Bengaluru, ಬೆಂಗಳೂರು ಉತ್ತರ, ಬೆಂಗಳೂರು ನಗರ, Karnataka, 560005, India",North Zone 1,HennurRd-DavisRdJunction,Airport New South Road,High,2023-12-08 12:05:46+00,closed,3.4026265253854073,0.8701769,5.4004293977208215,MEDIUM,7,21,1,30,🚧 Pre-position barricades at both ends of affected corridor. | 🕐 Plan for sustained deployment (~5.4 hrs). Schedule shift rotation. | 📋 Pre-deploy resources 2 hours before event start.
FKID006646,unplanned,pot_holes,12.9239601,77.6280755,"Madiwala Market Street, Krupanidhi College Junction, Koramangala, Bengaluru, Karnataka. Pin-560034 (India)",South Zone 2,Krupanidhi College,Non-corridor,Low,2023-12-09 07:48:40.954+00,active,0.43741996830413055,0.06015653,10.82126392961077,LOW,5,0,0,60,🕐 Plan for sustained deployment (~10.8 hrs). Schedule shift rotation.
FKID006647,planned,construction,12.98872458,77.57410491,"Subedar Chatram Road, Nehru Nagar, Gandhinagar, Nehru Nagar, Bengaluru Central City Corporation, Bengaluru, Bangalore North, Bengaluru Urban, Karnataka, 560009, India",Central Zone 2,SubedarChatramRd near SheshadripuramPS,Non-corridor,Low,2023-12-09 00:05:46+00,active,3.804351504105171,0.99643385,14.676182489045473,MEDIUM,10,24,1,30,🚧 Pre-position barricades at both ends of affected corridor. | 🕐 Plan for sustained deployment (~14.7 hrs). Schedule shift rotation. | 📋 Pre-deploy resources 2 hours before event start.
FKID006648,planned,construction,12.98872458,77.57410491,"Subedar Chatram Road, Nehru Nagar, Gandhinagar, Nehru Nagar, Bengaluru Central City Corporation, Bengaluru, Bangalore North, Bengaluru Urban, Karnataka, 560009, India",Central Zone 2,SubedarChatramRd near SheshadripuramPS,Non-corridor,Low,2023-12-09 00:05:46+00,active,3.804351504105171,0.99643385,14.676182489045473,MEDIUM,10,24,1,30,🚧 Pre-position barricades at both ends of affected corridor. | 🕐 Plan for sustained deployment (~14.7 hrs). Schedule shift rotation. | 📋 Pre-deploy resources 2 hours before event start.
FKID006649,unplanned,accident,12.9572214,77.5518973,"Mysore Road, PMM Compound, Old Guddadahalli, Bengaluru, Karnataka. Pin-560026 (India)",Central Zone 2,toll gate mysore road,Mysore Road,High,2023-12-09 02:46:15.975+00,closed,0.5303998733397498,0.012921902,0.7241836407989265,LOW,2,0,0,60,✅ Monitor situation. Standard patrolling protocol.
FKID006650,planned,public_event,12.9832488,77.5605833,"Link Road, Sri Jagadguru Renukacharya Circle, Rajaji Nagar, Bengaluru, Karnataka. Pin-560010 (India)",West Zone 2,RajajinagarEntranceJunction,Non-corridor,Low,2023-12-09 03:22:09.826+00,closed,0.7292302979124278,0.19198339,1.1307669429137037,LOW,2,0,0,60,📢 Coordinate with event organizers for procession path and timing. | 📋 Pre-deploy resources 2 hours before event start.
FKID006651,unplanned,vehicle_breakdown,12.9871352,77.572294,"Deena Seva Sangh Road, RV Shetty Layout, Seshadripuram, Bengaluru, Karnataka. Pin-560020 (India)",Central Zone 2,SubedarChatramRd near SheshadripuramPS,Non-corridor,Low,2023-12-09 04:20:57.607+00,closed,0.11174068384147254,0.010914109,0.7737887886459303,LOW,2,0,0,60,✅ Monitor situation. Standard patrolling protocol.
FKID006652,unplanned,vehicle_breakdown,12.9710787,77.5836129,"District Office Road, Cauvery Bhavan, Ambedkar Veedhi, Gandhi Nagar, Bengaluru, Karnataka. Pin-560009 (India)",Central Zone 2,StateBankofMysoreJunc,Non-corridor,Low,2023-12-09 05:05:33.317+00,closed,0.23299818701203204,0.037755188,0.620287558382771,LOW,2,0,0,60,✅ Monitor situation. Standard patrolling protocol.
FKID006653,unplanned,vehicle_breakdown,12.8923874,77.6378858,"Electronics City Flyover, Sri Chamundi Towers, Krishna Reddy Industrial Area, Garvebhavi Palya, Bengaluru, Karnataka. Pin-560068 (India)",South Zone 2,GarebhavipalyaJunc,Hosur Road,High,2023-12-09 05:36:09.962+00,closed,0.29147330252992293,0.0032462026,1.0063767808773327,LOW,2,0,0,60,✅ Monitor situation. Standard patrolling protocol.
FKID006654,unplanned,vehicle_breakdown,12.9493392,77.5930518,"Hosur Road, Dr Ambedkar Social Welfare Association, Jayanagar East, Bengaluru, Karnataka. Pin-560011 (India)",Central Zone 2,SiddapuraJunction,Non-corridor,Low,2023-12-09 06:00:11.136+00,closed,3.1760310369584825,0.8926233,0.8199730251735972,MEDIUM,7,22,1,30,🚧 Pre-position barricades at both ends of affected corridor.
FKID006655,unplanned,vehicle_breakdown,12.9593399,77.6551777,"Old Airport Road, Thimma Reddy Layout, Murugeshpalya, Bengaluru, Karnataka. Pin-560017 (India)",Central Zone 1,ISRO Junction-Airport rd,Old Airport Road,High,2023-12-09 05:34:26.187+00,closed,0.47850597450031795,0.048175164,0.9938807537975528,LOW,2,0,0,60,✅ Monitor situation. Standard patrolling protocol.
FKID006656,unplanned,vehicle_breakdown,12.92537823,77.61795826,"Madiwala Underpass, Madiwala Junction, Madivala, Bengaluru, Karnataka. Pin-560068 (India)",South Zone 2,AyyappaTempleJunc,Hosur Road,High,2023-12-09 06:25:58.371+00,closed,0.5513697663599635,0.003296131,0.8476176448060527,LOW,2,0,0,60,✅ Monitor situation. Standard patrolling protocol.
FKID006657,unplanned,others,13.0192499,77.6558144,"Horamavu Main Road, Another Sky by Living Walls, Ashirwad Colony, Horamavu, Bengaluru, Karnataka. Pin-560043 (India)",East Zone 2,HoramavuJunction,ORR North 1,High,2023-12-09 12:39:03.366+00,active,1.1282016907014432,0.21003366,4.461937006757267,LOW,2,0,0,60,🕐 Plan for sustained deployment (~4.5 hrs). Schedule shift rotation.
FKID006658,unplanned,vehicle_breakdown,12.964232,77.5798997,"Silver Jubilee Park Road, Dodpete, Nagartapete, Bengaluru, Karnataka. Pin-560002 (India)",Central Zone 2,K R MarketJunction,Mysore Road,High,2023-12-09 20:16:46.221+00,closed,0.46647638237522665,0.049863953,0.8258601120804754,LOW,2,0,0,60,✅ Monitor situation. Standard patrolling protocol.
FKID006659,unplanned,vehicle_breakdown,13.1404344,77.6172696,"Bengaluru Bellary Road, Hunasamaranahalli, Bengaluru, Karnataka. Pin-562157 (India)",,HunsemarammanahalliJunction,Bellary Road 2,High,2023-12-09 20:46:15.625+00,closed,0.30424211814459917,0.0022890216,1.070316706076555,LOW,2,0,0,60,✅ Monitor situation. Standard patrolling protocol.
FKID006660,unplanned,vehicle_breakdown,12.9171327,77.5736571,"Konanakunte Main Road, Banashankari Bus Stand Junction, JP Nagar Phase 1, Bengaluru, Karnataka. Pin-560070 (India)",South Zone 1,BanashankariBusStandJunc,Non-corridor,Low,2023-12-09 21:01:12.272+00,closed,0.23112094960511312,0.03195699,1.2440852902620099,LOW,2,0,0,60,✅ Monitor situation. Standard patrolling protocol.
FKID006661,unplanned,vehicle_breakdown,12.93788005,77.53190722,"Link Road Entry Toll Plaza, Veerabhadra Nagara Circle, Banashankari Stage 3, Bengaluru, Karnataka. Pin-560085 (India)",West Zone 1,PES-DevegowdaCircle,ORR West 1,High,2023-12-09 21:05:02.646+00,closed,0.32847525011681034,0.016697155,0.8591548182751555,LOW,2,0,0,60,✅ Monitor situation. Standard patrolling protocol.
FKID006662,unplanned,others,12.974705,77.570679,"Dharmambudi Kere Road, Cottonpet Circle, Cottonpete, Bengaluru, Karnataka. Pin-560053 (India)",Central Zone 2,ShantalaJunction,Non-corridor,Low,2023-12-09 22:08:14.177+00,closed,0.2987810342125127,0.0126909185,8.106446982066004,LOW,5,0,0,60,🕐 Plan for sustained deployment (~8.1 hrs). Schedule shift rotation.
FKID006663,unplanned,vehicle_breakdown,13.043795,77.5596997,"Kuvempu Underpass, Kuvempu Circle, Gokula, Bengaluru, Karnataka. Pin-560054 (India)",North Zone 1,KuvempuCircle,ORR North 2,High,2023-12-09 22:26:45.642+00,closed,0.26851602001546715,0.002135773,0.7737608448005256,LOW,2,0,0,60,✅ Monitor situation. Standard patrolling protocol.
FKID006664,unplanned,others,12.9680452,77.6062151,"Museum Road, Shoolay Circle, Nilsandra, Bengaluru, Karnataka. Pin-560025 (India)",Central Zone 1,OldPoliceStation-Ashoknagar,Mysore Road,High,2023-12-09 22:31:54.044+00,closed,1.334993861766593,0.2828868,4.708004602474039,LOW,2,0,0,60,🕐 Plan for sustained deployment (~4.7 hrs). Schedule shift rotation.
FKID006665,unplanned,vehicle_breakdown,13.0441174,77.5574899,"Kuvempu Underpass, BEL Circle, Jalahalli, Bengaluru, Karnataka. Pin-560013 (India)",North Zone 1,BEL Circle,ORR North 2,High,2023-12-09 22:33:05.38+00,closed,0.450549552766834,0.0071962234,0.7350154322303084,LOW,2,0,0,60,✅ Monitor situation. Standard patrolling protocol.
FKID006666,planned,public_event,12.9680759,77.6063041,"Museum Road, Shoolay Circle, Nilsandra, Bengaluru, Karnataka. Pin-560025 (India)",Central Zone 1,OldPoliceStation-Ashoknagar,Mysore Road,High,2023-12-09 23:17:22.776+00,closed,1.24228009568322,0.27277526,1.4323823716914703,LOW,2,0,0,60,📢 Coordinate with event organizers for procession path and timing. | 📋 Pre-deploy resources 2 hours before event start.
FKID006667,unplanned,vehicle_breakdown,13.0161433,77.5840293,"Sri Ramana Maharshi Road, Enayathulla Mehkri Circle, Sadashiva Nagar, Bengaluru, Karnataka. Pin-560080 (India)",North Zone 2,MekhriCircle,Bellary Road 1,High,2023-12-09 23:37:40.511+00,closed,0.5387437330239999,0.00094657775,0.5960406318178552,LOW,2,0,0,60,✅ Monitor situation. Standard patrolling protocol.
FKID006668,unplanned,others,12.9521802,77.4999403,"Kengeri Main Road, Ullal Junction, Jnana Bharathi, Bengaluru, Karnataka. Pin-560056 (India)",West Zone 1,RingRoad-UllalJunction,Non-corridor,Low,2023-12-09 23:39:49.421+00,resolved,0.4466215111501667,0.09450763,3.6197039836228084,LOW,2,0,0,60,✅ Monitor situation. Standard patrolling protocol.
FKID006669,unplanned,vehicle_breakdown,12.9679836,77.5920808,"Raja Ram Mohan Roy Road, Sampangiram Nagar, Bengaluru, Karnataka. Pin-560027 (India)",Central Zone 2,HudsonCircle,Mysore Road,High,2023-12-10 00:29:19.603+00,closed,0.39282206013687077,0.011044204,0.5238483036629497,LOW,2,0,0,60,✅ Monitor situation. Standard patrolling protocol.
FKID006670,unplanned,vehicle_breakdown,12.9052933,77.6276437,"Begur Main Road, Alpine Park Apartment, Bommanahalli, Bengaluru, Karnataka. Pin-560068 (India)",South Zone 2,Bommanahalli,Hosur Road,High,2023-12-10 00:34:29.912+00,closed,0.4327138752697249,0.0007929138,0.5679243974506268,LOW,2,0,0,60,✅ Monitor situation. Standard patrolling protocol.
